tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,propietario_id
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,08,CHEVROLET,FG,CRUZE 5P 1.4T LT AT,1.0,Privado,1374.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2016,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Z,SANDERO INTENS 1.6 CVT,1.0,Privado,1674.0
INSCRIPCION INICIAL NACIONAL,2024-02-07,2024-02-07,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-23,2024-02-23,1305,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TS,208 ACTIVE PK AT AM24.5,1.0,Privado,13205.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1405.0
INSCRIPCION INICIAL NACIONAL,2024-02-05,2024-02-05,2012,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,1560.0
INSCRIPCION INICIAL NACIONAL,2024-02-14,2024-02-14,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TD,208 ACTIVE PK AM24,1.0,Privado,1612.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2029,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,1426.0
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,2017,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1622.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,2017,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TH,208 ACTIVE PK AT AM24,1.0,Privado,1424.0
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2017,Nacional,2024.0,17,SEDAN 5 PUERTAS,08,CHEVROLET,FD,CRUZE 5P 1.4 TURBO PREMIER AT,1.0,Privado,1680.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2017,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,1573.0
INSCRIPCION INICIAL NACIONAL,2024-02-16,2024-02-16,2030,Nacional,2024.0,17,SEDAN 5 PUERTAS,08,CHEVROLET,FG,CRUZE 5P 1.4T LT AT,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-14,2024-02-14,2018,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TH,208 ACTIVE PK AT AM24,1.0,Privado,1660.0
INSCRIPCION INICIAL NACIONAL,2024-02-07,2024-02-07,2005,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Y,STEPWAY INTENS 1.6 CVT,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,2004,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1488.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2004,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TN,208 ROADTRIP AT AM24,1.0,Privado,1397.0
INSCRIPCION INICIAL NACIONAL,2024-02-16,2024-02-16,2030,Nacional,2024.0,17,SEDAN 5 PUERTAS,08,CHEVROLET,FG,CRUZE 5P 1.4T LT AT,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Z,SANDERO INTENS 1.6 CVT,1.0,Privado,1419.0
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TH,208 ACTIVE PK AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TH,208 ACTIVE PK AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2015,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,2016,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1664.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2015,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2016,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,1664.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,1372.0
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1397.0
INSCRIPCION INICIAL NACIONAL,2024-02-02,2024-02-02,2016,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1424.0
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2006,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1383.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,2004,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Z,SANDERO INTENS 1.6 CVT,1.0,Privado,1460.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2015,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-05,2024-02-05,2021,Protocolo 21,2024.0,17,CHASIS C/CABINA,063,IVECO,521,DAILY 70-170,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,SG,PARTNER PATAGONICA VTC PLUS 1.6 HDI 92 AM22.5,0.0,Oficial,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2026,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1619.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TH,208 ACTIVE PK AT AM24,1.0,Privado,1674.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2026,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1455.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,3G,KANGOO II STEPWAY 1.6 SCE,1.0,Privado,1398.0
INSCRIPCION INICIAL NACIONAL,2024-02-23,2024-02-23,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TG,208 ACTIVE AT AM24,1.0,Privado,1424.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-23,2024-02-23,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TS,208 ACTIVE PK AT AM24.5,1.0,Privado,1460.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-16,2024-02-16,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1371.0
INSCRIPCION INICIAL NACIONAL,2024-02-05,2024-02-05,2027,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TK,208 ALLURE PK AT AM24,1.0,Privado,1564.0
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Z,SANDERO INTENS 1.6 CVT,1.0,Privado,1462.0
INSCRIPCION INICIAL NACIONAL,2024-02-05,2024-02-05,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Y,STEPWAY INTENS 1.6 CVT,1.0,Privado,1578.0
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,SG,PARTNER PATAGONICA VTC PLUS 1.6 HDI 92 AM22.5,0.0,Oficial,
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,SG,PARTNER PATAGONICA VTC PLUS 1.6 HDI 92 AM22.5,0.0,Oficial,
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Z,SANDERO INTENS 1.6 CVT,1.0,Privado,1455.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Y,STEPWAY INTENS 1.6 CVT,1.0,Privado,1408.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,2025,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1468.0
INSCRIPCION INICIAL NACIONAL,2024-02-15,2024-02-15,2025,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1680.0
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2025,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1706.0
INSCRIPCION INICIAL NACIONAL,2024-02-07,2024-02-07,2026,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,2025,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TX,208 ACTIVE PK AM24.5,1.0,Privado,1591.0
INSCRIPCION INICIAL IMPORTADO,2024-02-09,2024-02-09,2024,Protocolo 21,2023.0,17,CHASIS C/CABINA,063,IVECO,504,TECTOR 110-190,1.0,Privado,1648.0
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2021,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,3G,KANGOO II STEPWAY 1.6 SCE,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-08,2024-02-08,2020,Protocolo 21,2024.0,17,CHASIS C/CABINA,136,VOLKSWAGEN,660,CONSTELLATION 17.230 ROBUST,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TZ,208 ALLURE PK AM24.5,1.0,Privado,1656.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Z,SANDERO INTENS 1.6 CVT,1.0,Privado,1384.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,2026,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5Z,SANDERO INTENS 1.6 CVT,1.0,Privado,1374.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1609.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TS,208 ACTIVE PK AT AM24.5,1.0,Privado,1573.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2024,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TS,208 ACTIVE PK AT AM24.5,1.0,Privado,1648.0
INSCRIPCION INICIAL NACIONAL,2024-02-23,2024-02-23,2026,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1605.0
INSCRIPCION INICIAL NACIONAL,2024-02-15,2024-02-15,2021,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TD,208 ACTIVE PK AM24,1.0,Privado,1498.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2021,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,3G,KANGOO II STEPWAY 1.6 SCE,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-05,2024-02-05,2020,Nacional,2024.0,17,SEDAN 5 PUERTAS,08,CHEVROLET,FD,CRUZE 5P 1.4 TURBO PREMIER AT,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2020,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TH,208 ACTIVE PK AT AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,3G,KANGOO II STEPWAY 1.6 SCE,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2023,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1690.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2027,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1491.0
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,1582.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2023,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TM,208 ROADTRIP AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TU,208 ALLURE PK AT AM24.5,1.0,Privado,1578.0
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,2023,Nacional,2024.0,17,SEDAN 5 PUERTAS,08,CHEVROLET,FG,CRUZE 5P 1.4T LT AT,1.0,Privado,1488.0
INSCRIPCION INICIAL NACIONAL,2024-02-02,2024-02-02,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TD,208 ACTIVE PK AM24,1.0,Privado,1625.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,2023,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1371.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2023,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TM,208 ROADTRIP AM24,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2023,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1411.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,3G,KANGOO II STEPWAY 1.6 SCE,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-07,2024-02-07,2028,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,1371.0
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2022,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5N,SANDERO INTENS 1.6,1.0,Privado,1464.0
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,2040,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1660.0
INSCRIPCION INICIAL NACIONAL,2024-02-16,2024-02-16,2051,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5P,STEPWAY ZEN 1.6,1.0,Privado,1555.0
INSCRIPCION INICIAL NACIONAL,2024-02-14,2024-02-14,2047,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TS,208 ACTIVE PK AT AM24.5,1.0,Privado,1424.0
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,2031,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TS,208 ACTIVE PK AT AM24.5,1.0,Privado,1426.0
INSCRIPCION INICIAL NACIONAL,2024-02-23,2024-02-23,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-15,2024-02-15,2039,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,1428.0
INSCRIPCION INICIAL NACIONAL,2024-02-23,2024-02-23,2048,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1455.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5N,SANDERO INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-02,2024-02-02,2031,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TN,208 ROADTRIP AT AM24,1.0,Privado,1374.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2047,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,1489.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TN,208 ROADTRIP AT AM24,1.0,Privado,1462.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,2039,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1483.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2061,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,1560.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5N,SANDERO INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,2061,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1.0,Privado,1635.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2047,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TV,208 FELINE AT AM24.5,1.0,Privado,1680.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2061,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,1488.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5N,SANDERO INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5N,SANDERO INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-07,2024-02-07,2031,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TX,208 ACTIVE PK AM24.5,1.0,Privado,1609.0
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-02,2024-02-02,2039,Protocolo 21,2023.0,17,CHASIS C/CABINA,063,IVECO,504,TECTOR 110-190,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5N,SANDERO INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,34,PEUGEOT,TS,208 ACTIVE PK AT AM24.5,1.0,Privado,1600.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,2036,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5N,SANDERO INTENS 1.6,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,2049,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5R,STEPWAY INTENS 1.6,1.0,Privado,1468.0
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,2049,Nacional,2024.0,17,SEDAN 5 PUERTAS,37,RENAULT,5L,SANDERO LIFE 1.6,1.0,Privado,1457.0
